hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
118883,1512,24h,My boss baked me a bunch of cookies.,My boss baked me a bunch of cookies.,True,1,NA,achievement,889,boss baked bunch cookies,0
118990,183,24h,I left work early today.,I left work early today.,True,1,NA,enjoy_the_moment,890,left,0
119003,1522,24h,I got a free medium Caramel Latte.,I got a free medium Caramel Latte.,True,1,NA,achievement,891,free medium caramel latte,0
119061,2244,24h,i bought a new bike in yamaha .my bike has 180cc enginee,i bought a new bike in yamaha .my bike has 180cc engine,False,1,NA,achievement,892,bought bike yamaha bike cc engineer,1
119249,651,24h,"The happiest moment in my life is the day or rather the time i saw my son for the 1st time, when he was just 20 minutes old and such a bundle. In a matter of few minutes, my whole life had changed. Today is he 4.5 months old and such a darling.","The happiest moment in my life is the day or rather the time i saw my son for the 1st time, when he was just 20 minutes old and such a bundle. In a matter of few minutes, my whole life had changed. Today is he 4.5 months old and such a darling.",True,3,NA,affection,893,moment life son st minutes bundle matter minutes life change darling,4
119332,1124,24h,MY FRINED BIRTHDAY,MY FRIEND BIRTHDAY,False,1,bonding,bonding,894,friend birthday,2
119384,35,24h,Receiving some extra money from the company as an allowance just when I was running out of cash.,Receiving some extra money from the company as an allowance just when I was running out of cash.,True,1,NA,achievement,895,received extra money company allowed running cash,3
119546,713,24h,One of my favorite YouTube channels posted a new video today which was funny and entertaining.,One of my favorite YouTube channels posted a new video today which was funny and entertaining.,True,1,NA,leisure,896,favorite youtube channel posted video funny entertaining,0
119623,380,24h,Getting to sleep in for longer than i usually do.,Getting to sleep in for longer than i usually do.,True,1,NA,enjoy_the_moment,897,sleep,0
119872,253,24h,"Made myself a huge, filling dinner that I ate watching the baseball game on tv.","Made myself a huge, filling dinner that I ate watching the baseball game on tv.",True,1,NA,leisure,898,huge filled dinner ate watched baseball game tv,0
120043,3493,24h,Getting bombarded by my babies when i come home yelling MOMMA!!!!!!,Getting bombarded by my babies when i come home yelling MOMMA!!!!!!,True,2,NA,achievement,899,bombarded baby home yelling momma,4
120071,509,24h,Listened to the rain as I laid in bed,Listened to the rain as I laid in bed,True,1,NA,leisure,900,listening rain laid bed,0
120150,1150,24h,The new Overwatch event released,The new Overwatch event released,True,1,NA,achievement,901,overwatch event released,0
120265,2405,24h,I received email confirmation of a bonus for some online work that several days ago I had spent hours working on.,I received email confirmation of a bonus for some online work that several days ago I had spent hours working on.,True,1,NA,achievement,902,received email confirmation bonus online days spent hours,1
120304,402,24h,Getting free Chinese food because they messed up my order and devouring it before the movies!,Getting free Chinese food because they messed up my order and devouring it before the movies!,True,1,NA,leisure,903,free chinese food mess devouring movie,0
120430,34,24h,I delivered flowers to my mother and sister and they enjoyed them.,I delivered flowers to my mother and sister and they enjoyed them.,True,1,affection,affection,904,delivered flowers mother sister enjoyed,3
120553,11355,24h,The last event that made me happy today was that after a long day at work I had a relatively easy drive home with no traffic. That was a wonderful moment because usually this time a year there are a lot of tourists and it slows down traffic.,The last event that made me happy today was that after a long day at work I had a relatively easy drive home with no traffic. That was a wonderful moment because usually this time a year there are a lot of tourists and it slows down traffic.,True,2,enjoy_the_moment,enjoy_the_moment,905,event easy drive home traffic wonderful moment tourist slow traffic,3
120565,89,24h,I am happy that yesterday is over. I had a long day with a long to do list to accomplish,I am happy that yesterday is over. I had a long day with a long to do list to accomplish,True,2,NA,achievement,906,list accomplish,0
120607,420,24h,my mother and i went to a temple where we met my mother's school friends and we chat and my share their memories and that made me feel happy.,my mother and i went to a temple where we met my mother's school friends and we chat and my share their memories and that made me feel happy.,True,1,NA,affection,907,mother temple met mother school friend chat shared memories feel,3
120628,71,24h,yesterday night i came to trichy to erode is very nice travel and thankful to god nice moment,yesterday night i came to trichy to erode is very nice travel and thankful to god nice moment,True,1,enjoy_the_moment,enjoy_the_moment,908,night trichy erode nice travel thankful god nice moment,2
120717,140,24h,"Just discovered that this week Overwatch is free to play for the weekend,which is cool because i've been wanting to try the game for a long time","Just discovered that this week Overwatch is free to play for the weekend,which is cool because i've been wanting to try the game for a long time",True,1,NA,leisure,909,discovered overwatch free playing weekendwhich cool ive game,0
120736,4243,24h,"I have won a badminton match after a period of 10 days, it also gives me happiness.","I have won a badminton match after a period of 10 days, it also gives me happiness.",True,1,NA,achievement,910,won badminton match period days happiness,1
120754,161,24h,I was very happy when my daughter was able to get tickets to Mumford and Sons after years of trying.,I was very happy when my daughter was able to get tickets to Mumford and Sons after years of trying.,True,1,NA,affection,911,daughter tickets mumford son,2
120780,5961,24h,When my husband told me that he was able to save a lot of money so far this year,When my husband told me that he was able to save a lot of money so far this year,True,1,NA,affection,912,husband told save money,1
120859,443,24h,"Yesterday, I was able to accomplish all of my to-do tasks.","Yesterday, I was able to accomplish all of my to-do tasks.",True,1,NA,achievement,913,accomplish todo task,0
120867,10126,24h,"I got paid for work I did a month ago, at a time where I really needed the money.","I got paid for work I did a month ago, at a time where I really needed the money.",True,1,NA,achievement,914,paid money,1
120883,12067,24h,I was happy to notice that our fish tank was doing well because we introduced new coral to it over the weekend.,I was happy to notice that our fish tank was doing well because we introduced new coral to it over the weekend.,True,1,NA,achievement,915,notice fish tank introduced coral weekend,0
120892,812,24h,I felt happy when I saw that my favorite TV show was on.,I felt happy when I saw that my favorite TV show was on.,True,1,NA,enjoy_the_moment,916,favorite tv,0
120932,2238,24h,Getting a call from a vendor stating that our wedding date is still open.,Getting a call from a vendor stating that our wedding date is still open.,True,1,NA,achievement,917,called vendor stating wedding date,2
121156,6370,24h,"My boyfriend and I work 4 miles away from each other. At 11:30, we each left work to do a lunch together at a Mexican restaurant halfway between each of our works. We enjoyed each other's company before returning to work.","My boyfriend and I work 4 miles away from each other. At 11:30, we each left work to do a lunch together at a Mexican restaurant halfway between each of our works. We enjoyed each other's company before returning to work.",True,3,NA,affection,918,boyfriend mile left lunch mexican restaurant halfway enjoyed company return,6
121328,170,24h,I found a nice shower curtain.,I found a nice shower curtain.,True,1,NA,enjoy_the_moment,919,found nice shower curtain,0
121361,1860,24h,the day i met my crush,the day i met my crush,True,1,NA,affection,920,met crush,0
121380,2887,24h,Yesterday there was a mess up at work and I was able to take home a full sandwich,Yesterday there was a mess up at work and I was able to take home a full sandwich,True,1,NA,achievement,921,mess home sandwich,1
121689,2211,24h,past three days ago i will go to the picnic with my friends. it is lot of fun.,past three days ago i will go to the picnic with my friends. it is lot of fun.,True,2,NA,bonding,922,days picnic friend fun,2
